"","player","athlete_id_1","game_id","n_opportunities","n_opportunity_makes","season_end","total_shots","total_makes","opp_pct","other_attempts","other_makes","other_pct","diff"
"280","Anthony Davis",6583,400828505,0,0,2016,12,6,NA,12,6,0.5,NA
"281","Anthony Davis",6583,400828513,1,0,2016,21,12,0,20,12,0.6,-0.6
"282","Anthony Davis",6583,400828528,1,0,2016,23,13,0,22,13,0.590909090909091,-0.590909090909091
"283","Anthony Davis",6583,400828544,0,0,2016,16,7,NA,16,7,0.4375,NA
"284","Anthony Davis",6583,400828558,0,0,2016,9,4,NA,9,4,0.444444444444444,NA
"285","Anthony Davis",6583,400828597,2,1,2016,21,8,0.5,19,7,0.368421052631579,0.131578947368421
"286","Anthony Davis",6583,400828611,2,1,2016,20,10,0.5,18,9,0.5,0
"287","Anthony Davis",6583,400828629,1,0,2016,20,9,0,19,9,0.473684210526316,-0.473684210526316
"288","Anthony Davis",6583,400828634,7,4,2016,25,16,0.571428571428571,18,12,0.666666666666667,-0.0952380952380952
"289","Anthony Davis",6583,400828650,1,0,2016,19,10,0,18,10,0.555555555555556,-0.555555555555556
"290","Anthony Davis",6583,400828669,4,2,2016,19,11,0.5,15,9,0.6,-0.1
"291","Anthony Davis",6583,400828685,1,1,2016,15,7,1,14,6,0.428571428571429,0.571428571428571
"292","Anthony Davis",6583,400828689,1,0,2016,14,8,0,13,8,0.615384615384615,-0.615384615384615
"293","Anthony Davis",6583,400828698,4,2,2016,22,9,0.5,18,7,0.388888888888889,0.111111111111111
"294","Anthony Davis",6583,400828710,10,6,2016,34,24,0.6,24,18,0.75,-0.15
"295","Anthony Davis",6583,400828728,0,0,2016,9,3,NA,9,3,0.333333333333333,NA
"296","Anthony Davis",6583,400828744,3,1,2016,26,11,0.333333333333333,23,10,0.434782608695652,-0.101449275362319
"297","Anthony Davis",6583,400828788,0,0,2016,13,5,NA,13,5,0.384615384615385,NA
"298","Anthony Davis",6583,400828796,1,0,2016,12,7,0,11,7,0.636363636363636,-0.636363636363636
"299","Anthony Davis",6583,400828812,3,1,2016,31,11,0.333333333333333,28,10,0.357142857142857,-0.0238095238095238
"300","Anthony Davis",6583,400828828,4,1,2016,21,13,0.25,17,12,0.705882352941177,-0.455882352941177
"301","Anthony Davis",6583,400828837,3,1,2016,26,14,0.333333333333333,23,13,0.565217391304348,-0.231884057971014
"302","Anthony Davis",6583,400828854,1,0,2016,17,9,0,16,9,0.5625,-0.5625
"303","Anthony Davis",6583,400828865,0,0,2016,22,8,NA,22,8,0.363636363636364,NA
"304","Anthony Davis",6583,400828883,0,0,2016,20,6,NA,20,6,0.3,NA
"305","Anthony Davis",6583,400828897,2,1,2016,20,10,0.5,18,9,0.5,0
"306","Anthony Davis",6583,400828912,1,0,2016,18,8,0,17,8,0.470588235294118,-0.470588235294118
"307","Anthony Davis",6583,400829482,7,6,2016,13,12,0.857142857142857,6,6,1,-0.142857142857143
"308","Avery Bradley",4240,400827892,0,0,2016,6,2,NA,6,2,0.333333333333333,NA
"309","Avery Bradley",4240,400827911,0,0,2016,11,4,NA,11,4,0.363636363636364,NA
"310","Avery Bradley",4240,400827927,0,0,2016,17,6,NA,17,6,0.352941176470588,NA
"311","Avery Bradley",4240,400827947,0,0,2016,16,8,NA,16,8,0.5,NA
"312","Avery Bradley",4240,400827963,0,0,2016,6,2,NA,6,2,0.333333333333333,NA
"313","Avery Bradley",4240,400827997,0,0,2016,6,1,NA,6,1,0.166666666666667,NA
"314","Avery Bradley",4240,400828036,0,0,2016,12,6,NA,12,6,0.5,NA
"315","Avery Bradley",4240,400828041,4,2,2016,14,8,0.5,10,6,0.6,-0.1
"316","Avery Bradley",4240,400828055,2,1,2016,17,7,0.5,15,6,0.4,0.1
"317","Avery Bradley",4240,400828066,4,3,2016,13,10,0.75,9,7,0.777777777777778,-0.0277777777777778
"318","Avery Bradley",4240,400828084,0,0,2016,20,9,NA,20,9,0.45,NA
"319","Avery Bradley",4240,400828097,3,2,2016,17,10,0.666666666666667,14,8,0.571428571428571,0.0952380952380952
"320","Avery Bradley",4240,400828104,0,0,2016,15,4,NA,15,4,0.266666666666667,NA
"321","Avery Bradley",4240,400828116,1,0,2016,12,6,0,11,6,0.545454545454545,-0.545454545454545
"322","Avery Bradley",4240,400828136,2,0,2016,15,7,0,13,7,0.538461538461538,-0.538461538461538
"323","Avery Bradley",4240,400828142,2,0,2016,15,9,0,13,9,0.692307692307692,-0.692307692307692
"324","Avery Bradley",4240,400828169,2,1,2016,15,7,0.5,13,6,0.461538461538462,0.0384615384615384
"325","Avery Bradley",4240,400828183,1,0,2016,14,7,0,13,7,0.538461538461538,-0.538461538461538
"326","Avery Bradley",4240,400828199,0,0,2016,8,3,NA,8,3,0.375,NA
"327","Avery Bradley",4240,400828206,0,0,2016,14,4,NA,14,4,0.285714285714286,NA
"328","Avery Bradley",4240,400828223,2,1,2016,19,8,0.5,17,7,0.411764705882353,0.0882352941176471
"329","Avery Bradley",4240,400828232,1,0,2016,16,8,0,15,8,0.533333333333333,-0.533333333333333
"330","Avery Bradley",4240,400828254,0,0,2016,11,4,NA,11,4,0.363636363636364,NA
"331","Avery Bradley",4240,400828261,0,0,2016,8,2,NA,8,2,0.25,NA
"332","Avery Bradley",4240,400828276,0,0,2016,8,2,NA,8,2,0.25,NA
"333","Avery Bradley",4240,400828298,1,0,2016,14,5,0,13,5,0.384615384615385,-0.384615384615385
"334","Avery Bradley",4240,400828310,0,0,2016,13,6,NA,13,6,0.461538461538462,NA
"335","Avery Bradley",4240,400828333,0,0,2016,14,6,NA,14,6,0.428571428571429,NA
"336","Avery Bradley",4240,400828341,0,0,2016,7,3,NA,7,3,0.428571428571429,NA
"337","Avery Bradley",4240,400828363,0,0,2016,15,5,NA,15,5,0.333333333333333,NA
"338","Avery Bradley",4240,400828382,0,0,2016,4,1,NA,4,1,0.25,NA
"339","Avery Bradley",4240,400828447,0,0,2016,11,4,NA,11,4,0.363636363636364,NA
"340","Avery Bradley",4240,400828458,0,0,2016,12,5,NA,12,5,0.416666666666667,NA
"341","Avery Bradley",4240,400828467,0,0,2016,16,4,NA,16,4,0.25,NA
"342","Avery Bradley",4240,400828482,0,0,2016,19,5,NA,19,5,0.263157894736842,NA
"343","Avery Bradley",4240,400828491,0,0,2016,12,3,NA,12,3,0.25,NA
"344","Avery Bradley",4240,400828510,1,0,2016,16,6,0,15,6,0.4,-0.4
"345","Avery Bradley",4240,400828520,3,2,2016,14,9,0.666666666666667,11,7,0.636363636363636,0.0303030303030303
"346","Avery Bradley",4240,400828533,1,0,2016,14,8,0,13,8,0.615384615384615,-0.615384615384615
"347","Avery Bradley",4240,400828555,0,0,2016,9,3,NA,9,3,0.333333333333333,NA
"348","Avery Bradley",4240,400828572,1,0,2016,19,10,0,18,10,0.555555555555556,-0.555555555555556
"349","Avery Bradley",4240,400828585,0,0,2016,8,2,NA,8,2,0.25,NA
"350","Avery Bradley",4240,400828603,0,0,2016,21,8,NA,21,8,0.380952380952381,NA
"351","Avery Bradley",4240,400828617,0,0,2016,13,3,NA,13,3,0.230769230769231,NA
"352","Avery Bradley",4240,400828624,0,0,2016,15,7,NA,15,7,0.466666666666667,NA
"353","Avery Bradley",4240,400828642,0,0,2016,12,5,NA,12,5,0.416666666666667,NA
"354","Avery Bradley",4240,400828660,0,0,2016,15,8,NA,15,8,0.533333333333333,NA
"355","Avery Bradley",4240,400828673,2,1,2016,11,6,0.5,9,5,0.555555555555556,-0.0555555555555556
"356","Avery Bradley",4240,400828679,1,0,2016,14,7,0,13,7,0.538461538461538,-0.538461538461538
"357","Avery Bradley",4240,400828704,0,0,2016,12,5,NA,12,5,0.416666666666667,NA
"358","Avery Bradley",4240,400828712,0,0,2016,15,8,NA,15,8,0.533333333333333,NA
"359","Avery Bradley",4240,400828725,1,0,2016,17,9,0,16,9,0.5625,-0.5625
"360","Avery Bradley",4240,400828743,2,1,2016,12,7,0.5,10,6,0.6,-0.1
"361","Avery Bradley",4240,400828756,1,0,2016,8,3,0,7,3,0.428571428571429,-0.428571428571429
"362","Avery Bradley",4240,400828773,0,0,2016,13,7,NA,13,7,0.538461538461538,NA
"363","Avery Bradley",4240,400828786,2,0,2016,14,7,0,12,7,0.583333333333333,-0.583333333333333
"364","Avery Bradley",4240,400828802,0,0,2016,10,4,NA,10,4,0.4,NA
"365","Avery Bradley",4240,400828809,0,0,2016,12,4,NA,12,4,0.333333333333333,NA
"366","Avery Bradley",4240,400828840,1,0,2016,14,6,0,13,6,0.461538461538462,-0.461538461538462
"367","Avery Bradley",4240,400828852,2,1,2016,17,7,0.5,15,6,0.4,0.1
"368","Avery Bradley",4240,400828884,0,0,2016,13,5,NA,13,5,0.384615384615385,NA
"369","Avery Bradley",4240,400828890,1,0,2016,11,5,0,10,5,0.5,-0.5
"370","Avery Bradley",4240,400828910,0,0,2016,13,4,NA,13,4,0.307692307692308,NA
"371","Avery Bradley",4240,400828926,2,1,2016,12,7,0.5,10,6,0.6,-0.1
"372","Avery Bradley",4240,400828933,2,1,2016,15,9,0.5,13,8,0.615384615384615,-0.115384615384615
"373","Avery Bradley",4240,400828944,0,0,2016,14,7,NA,14,7,0.5,NA
"374","Avery Bradley",4240,400828977,0,0,2016,16,5,NA,16,5,0.3125,NA
"375","Avery Bradley",4240,400828993,0,0,2016,11,5,NA,11,5,0.454545454545455,NA
"376","Avery Bradley",4240,400829014,2,0,2016,18,8,0,16,8,0.5,-0.5
"377","Avery Bradley",4240,400829023,1,0,2016,12,5,0,11,5,0.454545454545455,-0.454545454545455
"378","Avery Bradley",4240,400829055,0,0,2016,15,5,NA,15,5,0.333333333333333,NA
"379","Avery Bradley",4240,400829068,0,0,2016,10,6,NA,10,6,0.6,NA
"380","Avery Bradley",4240,400829075,1,0,2016,17,6,0,16,6,0.375,-0.375
"381","Avery Bradley",4240,400829092,1,0,2016,12,7,0,11,7,0.636363636363636,-0.636363636363636
"382","Avery Bradley",4240,400829104,2,0,2016,12,8,0,10,8,0.8,-0.8
"383","Avery Bradley",4240,400861758,2,1,2016,13,7,0.5,11,6,0.545454545454545,-0.0454545454545454
"384","Brook Lopez",3448,400827893,3,2,2016,15,8,0.666666666666667,12,6,0.5,0.166666666666667
"385","Brook Lopez",3448,400827915,0,0,2016,11,6,NA,11,6,0.545454545454545,NA
"386","Brook Lopez",3448,400827923,0,0,2016,10,4,NA,10,4,0.4,NA
"387","Brook Lopez",3448,400827934,1,0,2016,10,6,0,9,6,0.666666666666667,-0.666666666666667
"388","Brook Lopez",3448,400827949,3,2,2016,16,11,0.666666666666667,13,9,0.692307692307692,-0.0256410256410257
"389","Brook Lopez",3448,400827964,0,0,2016,19,8,NA,19,8,0.421052631578947,NA
"390","Brook Lopez",3448,400827976,1,0,2016,17,9,0,16,9,0.5625,-0.5625
"391","Brook Lopez",3448,400828006,1,0,2016,16,5,0,15,5,0.333333333333333,-0.333333333333333
"392","Brook Lopez",3448,400828024,0,0,2016,15,5,NA,15,5,0.333333333333333,NA
"393","Brook Lopez",3448,400828031,1,0,2016,20,8,0,19,8,0.421052631578947,-0.421052631578947
"394","Brook Lopez",3448,400828046,4,3,2016,21,11,0.75,17,8,0.470588235294118,0.279411764705882
"395","Brook Lopez",3448,400828052,0,0,2016,19,8,NA,19,8,0.421052631578947,NA
"396","Brook Lopez",3448,400828066,0,0,2016,9,5,NA,9,5,0.555555555555556,NA
"397","Brook Lopez",3448,400828084,1,0,2016,18,8,0,17,8,0.470588235294118,-0.470588235294118
"398","Brook Lopez",3448,400828110,1,1,2016,23,11,1,22,10,0.454545454545455,0.545454545454545
"399","Brook Lopez",3448,400828127,1,0,2016,15,10,0,14,10,0.714285714285714,-0.714285714285714
"400","Brook Lopez",3448,400828135,1,0,2016,18,6,0,17,6,0.352941176470588,-0.352941176470588
"401","Brook Lopez",3448,400828151,4,3,2016,20,10,0.75,16,7,0.4375,0.3125
"402","Brook Lopez",3448,400828170,2,1,2016,20,8,0.5,18,7,0.388888888888889,0.111111111111111
"403","Brook Lopez",3448,400828187,0,0,2016,14,7,NA,14,7,0.5,NA
"404","Brook Lopez",3448,400828202,1,1,2016,13,8,1,12,7,0.583333333333333,0.416666666666667
"405","Brook Lopez",3448,400828216,0,NA,2016,3,2,NA,3,NA,NA,NA
"406","Brook Lopez",3448,400828231,1,0,2016,12,5,0,11,5,0.454545454545455,-0.454545454545455
"407","Brook Lopez",3448,400828245,0,0,2016,12,1,NA,12,1,0.0833333333333333,NA
"408","Brook Lopez",3448,400828260,5,4,2016,16,12,0.8,11,8,0.727272727272727,0.0727272727272728
"409","Brook Lopez",3448,400828273,2,1,2016,15,7,0.5,13,6,0.461538461538462,0.0384615384615384
"410","Brook Lopez",3448,400828290,3,1,2016,11,8,0.333333333333333,8,7,0.875,-0.541666666666667
"411","Brook Lopez",3448,400828301,3,2,2016,18,8,0.666666666666667,15,6,0.4,0.266666666666667
"412","Brook Lopez",3448,400828315,0,0,2016,15,6,NA,15,6,0.4,NA
"413","Brook Lopez",3448,400828334,1,0,2016,16,9,0,15,9,0.6,-0.6
"414","Brook Lopez",3448,400828349,1,0,2016,24,10,0,23,10,0.434782608695652,-0.434782608695652
"415","Brook Lopez",3448,400828362,0,0,2016,18,7,NA,18,7,0.388888888888889,NA
"416","Brook Lopez",3448,400828382,2,0,2016,24,11,0,22,11,0.5,-0.5
"417","Brook Lopez",3448,400828400,1,0,2016,14,6,0,13,6,0.461538461538462,-0.461538461538462
"418","Brook Lopez",3448,400828416,3,2,2016,21,11,0.666666666666667,18,9,0.5,0.166666666666667
"419","Brook Lopez",3448,400828428,0,0,2016,14,5,NA,14,5,0.357142857142857,NA
"420","Brook Lopez",3448,400828440,3,1,2016,11,8,0.333333333333333,8,7,0.875,-0.541666666666667
"421","Brook Lopez",3448,400828453,0,0,2016,17,8,NA,17,8,0.470588235294118,NA
"422","Brook Lopez",3448,400828466,1,1,2016,13,8,1,12,7,0.583333333333333,0.416666666666667
"423","Brook Lopez",3448,400828483,1,0,2016,16,8,0,15,8,0.533333333333333,-0.533333333333333
"424","Brook Lopez",3448,400828489,0,0,2016,10,4,NA,10,4,0.4,NA
"425","Brook Lopez",3448,400828508,3,1,2016,21,12,0.333333333333333,18,11,0.611111111111111,-0.277777777777778
"426","Brook Lopez",3448,400828518,0,0,2016,15,8,NA,15,8,0.533333333333333,NA
"427","Brook Lopez",3448,400828534,0,0,2016,8,4,NA,8,4,0.5,NA
"428","Brook Lopez",3448,400828551,2,1,2016,19,11,0.5,17,10,0.588235294117647,-0.0882352941176471
"429","Brook Lopez",3448,400828565,0,0,2016,8,4,NA,8,4,0.5,NA
"430","Brook Lopez",3448,400828589,0,0,2016,21,10,NA,21,10,0.476190476190476,NA
"431","Brook Lopez",3448,400828597,3,2,2016,23,13,0.666666666666667,20,11,0.55,0.116666666666667
"432","Brook Lopez",3448,400828609,1,0,2016,19,13,0,18,13,0.722222222222222,-0.722222222222222
"433","Brook Lopez",3448,400828625,0,0,2016,12,5,NA,12,5,0.416666666666667,NA
"434","Brook Lopez",3448,400828641,4,3,2016,20,10,0.75,16,7,0.4375,0.3125
"435","Brook Lopez",3448,400828651,2,1,2016,11,5,0.5,9,4,0.444444444444444,0.0555555555555556
"436","Brook Lopez",3448,400828665,0,0,2016,11,6,NA,11,6,0.545454545454545,NA
"437","Brook Lopez",3448,400828680,2,0,2016,14,8,0,12,8,0.666666666666667,-0.666666666666667
"438","Brook Lopez",3448,400828694,4,2,2016,23,13,0.5,19,11,0.578947368421053,-0.0789473684210527
"439","Brook Lopez",3448,400828714,2,0,2016,12,7,0,10,7,0.7,-0.7
"440","Brook Lopez",3448,400828731,6,4,2016,24,16,0.666666666666667,18,12,0.666666666666667,0
"441","Brook Lopez",3448,400828745,0,0,2016,10,4,NA,10,4,0.4,NA
"442","Brook Lopez",3448,400828763,0,0,2016,16,8,NA,16,8,0.5,NA
"443","Brook Lopez",3448,400828777,1,0,2016,17,9,0,16,9,0.5625,-0.5625
"444","Brook Lopez",3448,400828783,0,0,2016,18,9,NA,18,9,0.5,NA
"445","Brook Lopez",3448,400828807,2,1,2016,13,6,0.5,11,5,0.454545454545455,0.0454545454545455
"446","Brook Lopez",3448,400828831,3,1,2016,17,13,0.333333333333333,14,12,0.857142857142857,-0.523809523809524
"447","Brook Lopez",3448,400828851,1,0,2016,17,10,0,16,10,0.625,-0.625
"448","Brook Lopez",3448,400828872,2,0,2016,12,8,0,10,8,0.8,-0.8
"449","Brook Lopez",3448,400828886,0,0,2016,17,7,NA,17,7,0.411764705882353,NA
"450","Brook Lopez",3448,400828903,0,0,2016,8,4,NA,8,4,0.5,NA
"451","Brook Lopez",3448,400828939,3,2,2016,19,11,0.666666666666667,16,9,0.5625,0.104166666666667
"452","Brook Lopez",3448,400828956,3,2,2016,15,8,0.666666666666667,12,6,0.5,0.166666666666667
"453","Brook Lopez",3448,400828969,2,2,2016,16,7,1,14,5,0.357142857142857,0.642857142857143
"454","Brook Lopez",3448,400828984,3,2,2016,20,12,0.666666666666667,17,10,0.588235294117647,0.0784313725490196
"455","Brook Lopez",3448,400828995,0,0,2016,7,2,NA,7,2,0.285714285714286,NA
"456","Brook Lopez",3448,400829017,0,0,2016,20,7,NA,20,7,0.35,NA
"457","C.J. McCollum",2490149,400827902,7,6,2016,22,14,0.857142857142857,15,8,0.533333333333333,0.323809523809524
"458","C.J. McCollum",2490149,400827919,0,0,2016,22,7,NA,22,7,0.318181818181818,NA
"459","C.J. McCollum",2490149,400827924,0,0,2016,15,6,NA,15,6,0.4,NA
"460","C.J. McCollum",2490149,400827937,1,0,2016,17,6,0,16,6,0.375,-0.375
"461","C.J. McCollum",2490149,400827955,5,4,2016,13,10,0.8,8,6,0.75,0.05
"462","C.J. McCollum",2490149,400827961,1,0,2016,18,7,0,17,7,0.411764705882353,-0.411764705882353
"463","C.J. McCollum",2490149,400827985,3,2,2016,17,8,0.666666666666667,14,6,0.428571428571429,0.238095238095238
"464","C.J. McCollum",2490149,400827989,1,0,2016,15,6,0,14,6,0.428571428571429,-0.428571428571429
"465","C.J. McCollum",2490149,400828010,0,0,2016,20,8,NA,20,8,0.4,NA
"466","C.J. McCollum",2490149,400828020,0,0,2016,14,7,NA,14,7,0.5,NA
"467","C.J. McCollum",2490149,400828034,1,0,2016,18,5,0,17,5,0.294117647058824,-0.294117647058824
"468","C.J. McCollum",2490149,400828043,2,1,2016,14,6,0.5,12,5,0.416666666666667,0.0833333333333333
"469","C.J. McCollum",2490149,400828057,0,0,2016,16,7,NA,16,7,0.4375,NA
"470","C.J. McCollum",2490149,400828073,0,0,2016,15,5,NA,15,5,0.333333333333333,NA
"471","C.J. McCollum",2490149,400828088,2,0,2016,13,8,0,11,8,0.727272727272727,-0.727272727272727
"472","C.J. McCollum",2490149,400828100,0,0,2016,17,7,NA,17,7,0.411764705882353,NA
"473","C.J. McCollum",2490149,400828131,1,0,2016,18,10,0,17,10,0.588235294117647,-0.588235294117647
"474","C.J. McCollum",2490149,400828148,0,0,2016,15,4,NA,15,4,0.266666666666667,NA
"475","C.J. McCollum",2490149,400828154,0,0,2016,21,4,NA,21,4,0.19047619047619,NA
"476","C.J. McCollum",2490149,400828168,0,0,2016,20,7,NA,20,7,0.35,NA
"477","C.J. McCollum",2490149,400828181,2,1,2016,17,7,0.5,15,6,0.4,0.1
"478","C.J. McCollum",2490149,400828197,0,0,2016,21,5,NA,21,5,0.238095238095238,NA
"479","C.J. McCollum",2490149,400828200,2,1,2016,19,10,0.5,17,9,0.529411764705882,-0.0294117647058824
"480","C.J. McCollum",2490149,400828230,2,0,2016,15,10,0,13,10,0.769230769230769,-0.769230769230769
"481","C.J. McCollum",2490149,400828239,1,0,2016,16,7,0,15,7,0.466666666666667,-0.466666666666667
"482","C.J. McCollum",2490149,400828253,2,1,2016,14,5,0.5,12,4,0.333333333333333,0.166666666666667
"483","C.J. McCollum",2490149,400828265,3,1,2016,18,9,0.333333333333333,15,8,0.533333333333333,-0.2
"484","C.J. McCollum",2490149,400828274,1,0,2016,17,9,0,16,9,0.5625,-0.5625
"485","C.J. McCollum",2490149,400828291,0,0,2016,19,8,NA,19,8,0.421052631578947,NA
"486","C.J. McCollum",2490149,400828319,1,0,2016,21,8,0,20,8,0.4,-0.4
"487","C.J. McCollum",2490149,400828340,1,0,2016,17,6,0,16,6,0.375,-0.375
"488","C.J. McCollum",2490149,400828344,2,0,2016,28,14,0,26,14,0.538461538461538,-0.538461538461538
"489","C.J. McCollum",2490149,400828369,2,1,2016,19,12,0.5,17,11,0.647058823529412,-0.147058823529412
"490","C.J. McCollum",2490149,400828376,2,1,2016,26,13,0.5,24,12,0.5,0
"491","C.J. McCollum",2490149,400828396,3,2,2016,17,10,0.666666666666667,14,8,0.571428571428571,0.0952380952380952
"492","C.J. McCollum",2490149,400828406,0,0,2016,18,6,NA,18,6,0.333333333333333,NA
"493","C.J. McCollum",2490149,400828435,0,0,2016,23,7,NA,23,7,0.304347826086957,NA
"494","C.J. McCollum",2490149,400828451,1,0,2016,23,8,0,22,8,0.363636363636364,-0.363636363636364
"495","C.J. McCollum",2490149,400828471,0,0,2016,20,6,NA,20,6,0.3,NA
"496","C.J. McCollum",2490149,400828483,0,0,2016,15,6,NA,15,6,0.4,NA
"497","C.J. McCollum",2490149,400828493,1,0,2016,18,6,0,17,6,0.352941176470588,-0.352941176470588
"498","C.J. McCollum",2490149,400828504,1,0,2016,16,9,0,15,9,0.6,-0.6
"499","C.J. McCollum",2490149,400828526,2,1,2016,23,12,0.5,21,11,0.523809523809524,-0.0238095238095238
"500","C.J. McCollum",2490149,400828549,1,0,2016,21,12,0,20,12,0.6,-0.6
"501","C.J. McCollum",2490149,400828569,0,0,2016,15,6,NA,15,6,0.4,NA
"502","C.J. McCollum",2490149,400828592,2,1,2016,16,7,0.5,14,6,0.428571428571429,0.0714285714285715
"503","C.J. McCollum",2490149,400828606,0,0,2016,19,9,NA,19,9,0.473684210526316,NA
"504","C.J. McCollum",2490149,400828620,0,0,2016,18,10,NA,18,10,0.555555555555556,NA
"505","C.J. McCollum",2490149,400828635,0,0,2016,18,8,NA,18,8,0.444444444444444,NA
"506","C.J. McCollum",2490149,400828647,0,0,2016,11,4,NA,11,4,0.363636363636364,NA
"507","C.J. McCollum",2490149,400828668,3,2,2016,24,10,0.666666666666667,21,8,0.380952380952381,0.285714285714286
"508","C.J. McCollum",2490149,400828687,0,0,2016,15,5,NA,15,5,0.333333333333333,NA
"509","C.J. McCollum",2490149,400828702,1,0,2016,18,9,0,17,9,0.529411764705882,-0.529411764705882
"510","C.J. McCollum",2490149,400828719,1,0,2016,21,11,0,20,11,0.55,-0.55
"511","C.J. McCollum",2490149,400828731,2,2,2016,20,13,1,18,11,0.611111111111111,0.388888888888889
"512","C.J. McCollum",2490149,400828746,1,0,2016,19,9,0,18,9,0.5,-0.5
"513","C.J. McCollum",2490149,400828758,0,0,2016,12,1,NA,12,1,0.0833333333333333,NA
"514","C.J. McCollum",2490149,400828767,1,0,2016,20,7,0,19,7,0.368421052631579,-0.368421052631579
"515","C.J. McCollum",2490149,400828780,1,0,2016,19,10,0,18,10,0.555555555555556,-0.555555555555556
"516","C.J. McCollum",2490149,400828786,3,2,2016,13,5,0.666666666666667,10,3,0.3,0.366666666666667
"517","C.J. McCollum",2490149,400828803,3,1,2016,17,8,0.333333333333333,14,7,0.5,-0.166666666666667
"518","C.J. McCollum",2490149,400828821,2,1,2016,15,9,0.5,13,8,0.615384615384615,-0.115384615384615
"519","C.J. McCollum",2490149,400828835,1,0,2016,16,7,0,15,7,0.466666666666667,-0.466666666666667
"520","C.J. McCollum",2490149,400828858,0,0,2016,15,6,NA,15,6,0.4,NA
"521","C.J. McCollum",2490149,400828869,1,0,2016,17,8,0,16,8,0.5,-0.5
"522","C.J. McCollum",2490149,400828880,0,0,2016,17,5,NA,17,5,0.294117647058824,NA
"523","C.J. McCollum",2490149,400828905,0,0,2016,20,10,NA,20,10,0.5,NA
"524","C.J. McCollum",2490149,400828912,0,0,2016,23,11,NA,23,11,0.478260869565217,NA
"525","C.J. McCollum",2490149,400828924,0,0,2016,22,9,NA,22,9,0.409090909090909,NA
"526","C.J. McCollum",2490149,400828954,0,0,2016,14,5,NA,14,5,0.357142857142857,NA
"527","C.J. McCollum",2490149,400828959,1,0,2016,12,6,0,11,6,0.545454545454545,-0.545454545454545
"528","C.J. McCollum",2490149,400828978,1,0,2016,22,9,0,21,9,0.428571428571429,-0.428571428571429
"529","C.J. McCollum",2490149,400828992,0,0,2016,13,5,NA,13,5,0.384615384615385,NA
"530","C.J. McCollum",2490149,400829014,0,0,2016,19,8,NA,19,8,0.421052631578947,NA
"531","C.J. McCollum",2490149,400829029,1,0,2016,15,9,0,14,9,0.642857142857143,-0.642857142857143
"532","C.J. McCollum",2490149,400829039,0,0,2016,14,6,NA,14,6,0.428571428571429,NA
"533","C.J. McCollum",2490149,400829049,2,0,2016,20,11,0,18,11,0.611111111111111,-0.611111111111111
"534","C.J. McCollum",2490149,400829058,4,2,2016,18,10,0.5,14,8,0.571428571428571,-0.0714285714285714
